epoch, 0, time used, 32, seconds, train loss, 0.692494, validation loss:, 0.688711
epoch, 1, time used, 32, seconds, train loss, 0.629487, validation loss:, 0.665688
epoch, 2, time used, 32, seconds, train loss, 0.609208, validation loss:, 0.659630
epoch, 3, time used, 32, seconds, train loss, 0.601763, validation loss:, 0.656124
epoch, 4, time used, 32, seconds, train loss, 0.597101, validation loss:, 0.653158
epoch, 5, time used, 32, seconds, train loss, 0.593469, validation loss:, 0.650347
epoch, 6, time used, 32, seconds, train loss, 0.590560, validation loss:, 0.648027
epoch, 7, time used, 32, seconds, train loss, 0.588411, validation loss:, 0.646290
epoch, 8, time used, 32, seconds, train loss, 0.586770, validation loss:, 0.644906
epoch, 9, time used, 32, seconds, train loss, 0.585389, validation loss:, 0.643739
epoch, 10, time used, 32, seconds, train loss, 0.584169, validation loss:, 0.642745
epoch, 11, time used, 32, seconds, train loss, 0.583051, validation loss:, 0.641851
epoch, 12, time used, 32, seconds, train loss, 0.581960, validation loss:, 0.641018
epoch, 13, time used, 32, seconds, train loss, 0.580866, validation loss:, 0.640226
epoch, 14, time used, 32, seconds, train loss, 0.579748, validation loss:, 0.639480
epoch, 15, time used, 32, seconds, train loss, 0.578630, validation loss:, 0.638804
epoch, 16, time used, 32, seconds, train loss, 0.577571, validation loss:, 0.638239
epoch, 17, time used, 32, seconds, train loss, 0.576633, validation loss:, 0.637786
epoch, 18, time used, 32, seconds, train loss, 0.575829, validation loss:, 0.637431
epoch, 19, time used, 32, seconds, train loss, 0.575156, validation loss:, 0.637132
epoch, 20, time used, 32, seconds, train loss, 0.574568, validation loss:, 0.636866
epoch, 21, time used, 32, seconds, train loss, 0.574039, validation loss:, 0.636603
epoch, 22, time used, 32, seconds, train loss, 0.573545, validation loss:, 0.636336
epoch, 23, time used, 32, seconds, train loss, 0.573073, validation loss:, 0.636057
epoch, 24, time used, 32, seconds, train loss, 0.572607, validation loss:, 0.635765
epoch, 25, time used, 32, seconds, train loss, 0.572142, validation loss:, 0.635455
epoch, 26, time used, 32, seconds, train loss, 0.571664, validation loss:, 0.635124
epoch, 27, time used, 32, seconds, train loss, 0.571157, validation loss:, 0.634752
epoch, 28, time used, 32, seconds, train loss, 0.570571, validation loss:, 0.634309
epoch, 29, time used, 32, seconds, train loss, 0.569776, validation loss:, 0.633663
epoch, 30, time used, 32, seconds, train loss, 0.567976, validation loss:, 0.631880
epoch, 31, time used, 32, seconds, train loss, 0.564748, validation loss:, 0.630023
epoch, 32, time used, 32, seconds, train loss, 0.563152, validation loss:, 0.629096
epoch, 33, time used, 32, seconds, train loss, 0.562066, validation loss:, 0.628484
epoch, 34, time used, 32, seconds, train loss, 0.561215, validation loss:, 0.627852
epoch, 35, time used, 32, seconds, train loss, 0.560439, validation loss:, 0.627234
epoch, 36, time used, 32, seconds, train loss, 0.559722, validation loss:, 0.626733
epoch, 37, time used, 32, seconds, train loss, 0.559071, validation loss:, 0.626337
epoch, 38, time used, 32, seconds, train loss, 0.558490, validation loss:, 0.626030
epoch, 39, time used, 32, seconds, train loss, 0.557959, validation loss:, 0.625799
epoch, 40, time used, 32, seconds, train loss, 0.557471, validation loss:, 0.625592
epoch, 41, time used, 32, seconds, train loss, 0.557008, validation loss:, 0.625370
epoch, 42, time used, 32, seconds, train loss, 0.556552, validation loss:, 0.625128
epoch, 43, time used, 32, seconds, train loss, 0.556108, validation loss:, 0.624896
epoch, 44, time used, 32, seconds, train loss, 0.555675, validation loss:, 0.624683
epoch, 45, time used, 32, seconds, train loss, 0.555255, validation loss:, 0.624486
epoch, 46, time used, 32, seconds, train loss, 0.554844, validation loss:, 0.624296
epoch, 47, time used, 32, seconds, train loss, 0.554437, validation loss:, 0.624118
epoch, 48, time used, 32, seconds, train loss, 0.554032, validation loss:, 0.623943
epoch, 49, time used, 32, seconds, train loss, 0.553630, validation loss:, 0.623773
epoch, 50, time used, 32, seconds, train loss, 0.553227, validation loss:, 0.623603
epoch, 51, time used, 32, seconds, train loss, 0.552821, validation loss:, 0.623439
epoch, 52, time used, 32, seconds, train loss, 0.552409, validation loss:, 0.623266
epoch, 53, time used, 32, seconds, train loss, 0.551979, validation loss:, 0.623089
epoch, 54, time used, 32, seconds, train loss, 0.551536, validation loss:, 0.622912
epoch, 55, time used, 32, seconds, train loss, 0.551069, validation loss:, 0.622734
epoch, 56, time used, 32, seconds, train loss, 0.550579, validation loss:, 0.622547
epoch, 57, time used, 32, seconds, train loss, 0.550051, validation loss:, 0.622375
epoch, 58, time used, 32, seconds, train loss, 0.549469, validation loss:, 0.622214
epoch, 59, time used, 32, seconds, train loss, 0.548820, validation loss:, 0.622072
epoch, 60, time used, 32, seconds, train loss, 0.548099, validation loss:, 0.621931
epoch, 61, time used, 32, seconds, train loss, 0.547322, validation loss:, 0.621824
epoch, 62, time used, 32, seconds, train loss, 0.546493, validation loss:, 0.621690
epoch, 63, time used, 32, seconds, train loss, 0.545585, validation loss:, 0.621443
epoch, 64, time used, 32, seconds, train loss, 0.544586, validation loss:, 0.621047
epoch, 65, time used, 32, seconds, train loss, 0.543522, validation loss:, 0.620507
