epoch, 0, time used, 62, seconds, train loss, 0.6116451619, validation loss:, 0.6529923139
epoch, 1, time used, 62, seconds, train loss, 0.5814342124, validation loss:, 0.6436014741
epoch, 2, time used, 62, seconds, train loss, 0.5716075346, validation loss:, 0.6379049827
epoch, 3, time used, 62, seconds, train loss, 0.5683156697, validation loss:, 0.6408921600
epoch, 4, time used, 62, seconds, train loss, 0.5670895607, validation loss:, 0.6376388417
epoch, 5, time used, 62, seconds, train loss, 0.5657939529, validation loss:, 0.6348515310
epoch, 6, time used, 62, seconds, train loss, 0.5629919431, validation loss:, 0.6395214732
epoch, 7, time used, 62, seconds, train loss, 0.5607719883, validation loss:, 0.6273982750
epoch, 8, time used, 62, seconds, train loss, 0.5592468430, validation loss:, 0.6348640978
epoch, 9, time used, 62, seconds, train loss, 0.5580778247, validation loss:, 0.6280255266
epoch, 10, time used, 62, seconds, train loss, 0.5576962806, validation loss:, 0.6283238110
epoch, 11, time used, 62, seconds, train loss, 0.5546952986, validation loss:, 0.6286428804
epoch, 12, time used, 62, seconds, train loss, 0.5523995340, validation loss:, 0.6282325329
epoch, 13, time used, 62, seconds, train loss, 0.5542823174, validation loss:, 0.6248115041
epoch, 14, time used, 62, seconds, train loss, 0.5494979535, validation loss:, 0.6198506822
epoch, 15, time used, 62, seconds, train loss, 0.5482979545, validation loss:, 0.6217606453
epoch, 16, time used, 62, seconds, train loss, 0.5472349882, validation loss:, 0.6315094536
epoch, 17, time used, 62, seconds, train loss, 0.5452986075, validation loss:, 0.6184921989
epoch, 18, time used, 62, seconds, train loss, 0.5445047083, validation loss:, 0.6165942307
epoch, 19, time used, 62, seconds, train loss, 0.5422859967, validation loss:, 0.6129393730
epoch, 20, time used, 62, seconds, train loss, 0.5388299922, validation loss:, 0.6129395984
epoch, 21, time used, 62, seconds, train loss, 0.5370140743, validation loss:, 0.6156923114
epoch, 22, time used, 62, seconds, train loss, 0.5343930559, validation loss:, 0.6129180922
epoch, 23, time used, 62, seconds, train loss, 0.5334614612, validation loss:, 0.6103970387
epoch, 24, time used, 62, seconds, train loss, 0.5322232309, validation loss:, 0.6069919329
epoch, 25, time used, 62, seconds, train loss, 0.5261801859, validation loss:, 0.6094720809
epoch, 26, time used, 62, seconds, train loss, 0.5272261764, validation loss:, 0.6005997509
epoch, 27, time used, 62, seconds, train loss, 0.5230081418, validation loss:, 0.6065771927
epoch, 28, time used, 62, seconds, train loss, 0.5187317519, validation loss:, 0.5994094825
epoch, 29, time used, 62, seconds, train loss, 0.5201949467, validation loss:, 0.6034812909
epoch, 30, time used, 62, seconds, train loss, 0.5142426224, validation loss:, 0.6047728027
epoch, 31, time used, 62, seconds, train loss, 0.5108419292, validation loss:, 0.5941633068
epoch, 32, time used, 62, seconds, train loss, 0.5067715799, validation loss:, 0.5961293789
epoch, 33, time used, 62, seconds, train loss, 0.5046634131, validation loss:, 0.5997733209
epoch, 34, time used, 62, seconds, train loss, 0.5011806978, validation loss:, 0.5962174302
epoch, 35, time used, 62, seconds, train loss, 0.4966170959, validation loss:, 0.5841114389
epoch, 36, time used, 62, seconds, train loss, 0.4933007719, validation loss:, 0.5851139637
epoch, 37, time used, 62, seconds, train loss, 0.4908615283, validation loss:, 0.5826642812
epoch, 38, time used, 62, seconds, train loss, 0.4868258523, validation loss:, 0.5791860951
epoch, 39, time used, 63, seconds, train loss, 0.4849451624, validation loss:, 0.5884142760
epoch, 40, time used, 62, seconds, train loss, 0.4823003117, validation loss:, 0.5821130254
epoch, 41, time used, 62, seconds, train loss, 0.4773487755, validation loss:, 0.5764521679
epoch, 42, time used, 63, seconds, train loss, 0.4735460811, validation loss:, 0.5702799993
epoch, 43, time used, 62, seconds, train loss, 0.4697257855, validation loss:, 0.5783460664
epoch, 44, time used, 63, seconds, train loss, 0.4690590295, validation loss:, 0.5668241021
epoch, 45, time used, 63, seconds, train loss, 0.4656953142, validation loss:, 0.5669953214
epoch, 46, time used, 62, seconds, train loss, 0.4647035255, validation loss:, 0.5711179851
epoch, 47, time used, 62, seconds, train loss, 0.4610899574, validation loss:, 0.5669697752
epoch, 48, time used, 62, seconds, train loss, 0.4571979231, validation loss:, 0.5629781275
epoch, 49, time used, 62, seconds, train loss, 0.4530968098, validation loss:, 0.5641791872
epoch, 50, time used, 62, seconds, train loss, 0.4527680449, validation loss:, 0.5623993746
epoch, 51, time used, 62, seconds, train loss, 0.4519178753, validation loss:, 0.5602131064
epoch, 52, time used, 62, seconds, train loss, 0.4489104704, validation loss:, 0.5650106897
epoch, 53, time used, 62, seconds, train loss, 0.4483085137, validation loss:, 0.5572116605
epoch, 54, time used, 62, seconds, train loss, 0.4448901302, validation loss:, 0.5550756326
epoch, 55, time used, 62, seconds, train loss, 0.4441995606, validation loss:, 0.5592252584
epoch, 56, time used, 62, seconds, train loss, 0.4435372935, validation loss:, 0.5743310249
epoch, 57, time used, 62, seconds, train loss, 0.4410746456, validation loss:, 0.5539973821
epoch, 58, time used, 62, seconds, train loss, 0.4383966834, validation loss:, 0.5562688224
epoch, 59, time used, 62, seconds, train loss, 0.4363939161, validation loss:, 0.5508930318
epoch, 60, time used, 62, seconds, train loss, 0.4331660391, validation loss:, 0.5505685836
epoch, 61, time used, 62, seconds, train loss, 0.4305729529, validation loss:, 0.5531630324
epoch, 62, time used, 62, seconds, train loss, 0.4298840944, validation loss:, 0.5479600437
epoch, 63, time used, 62, seconds, train loss, 0.4297224494, validation loss:, 0.5530618740
epoch, 64, time used, 62, seconds, train loss, 0.4278920481, validation loss:, 0.5478003694
epoch, 65, time used, 62, seconds, train loss, 0.4275358342, validation loss:, 0.5472851682
epoch, 66, time used, 62, seconds, train loss, 0.4248082122, validation loss:, 0.5477114787
epoch, 67, time used, 62, seconds, train loss, 0.4224139332, validation loss:, 0.5593201701
epoch, 68, time used, 62, seconds, train loss, 0.4219624759, validation loss:, 0.5452214958
epoch, 69, time used, 62, seconds, train loss, 0.4199719005, validation loss:, 0.5503819564
epoch, 70, time used, 62, seconds, train loss, 0.4174839326, validation loss:, 0.5429475351
epoch, 71, time used, 62, seconds, train loss, 0.4149335000, validation loss:, 0.5543039455
epoch, 72, time used, 62, seconds, train loss, 0.4176348744, validation loss:, 0.5427507800
epoch, 73, time used, 62, seconds, train loss, 0.4149826840, validation loss:, 0.5413565007
epoch, 74, time used, 71, seconds, train loss, 0.4137169321, validation loss:, 0.5382832970
epoch, 75, time used, 62, seconds, train loss, 0.4138958881, validation loss:, 0.5426252368
epoch, 76, time used, 62, seconds, train loss, 0.4138301972, validation loss:, 0.5379433425
epoch, 77, time used, 62, seconds, train loss, 0.4101930136, validation loss:, 0.5460259235
epoch, 78, time used, 62, seconds, train loss, 0.4112736682, validation loss:, 0.5388827368
epoch, 79, time used, 62, seconds, train loss, 0.4108820905, validation loss:, 0.5399829142
epoch, 80, time used, 62, seconds, train loss, 0.4079184909, validation loss:, 0.5370826198
epoch, 81, time used, 62, seconds, train loss, 0.4093611452, validation loss:, 0.5327194342
epoch, 82, time used, 62, seconds, train loss, 0.4087422236, validation loss:, 0.5388165616
epoch, 83, time used, 62, seconds, train loss, 0.4066573914, validation loss:, 0.5369030599
epoch, 84, time used, 62, seconds, train loss, 0.4039752187, validation loss:, 0.5351335674
epoch, 85, time used, 62, seconds, train loss, 0.4039686080, validation loss:, 0.5364568621
epoch, 86, time used, 62, seconds, train loss, 0.4038541551, validation loss:, 0.5350225071
epoch, 87, time used, 63, seconds, train loss, 0.4031845198, validation loss:, 0.5319666221
epoch, 88, time used, 62, seconds, train loss, 0.4015356076, validation loss:, 0.5332023863
epoch, 89, time used, 62, seconds, train loss, 0.4005878783, validation loss:, 0.5354622922
epoch, 90, time used, 62, seconds, train loss, 0.3998245885, validation loss:, 0.5305870207
epoch, 91, time used, 62, seconds, train loss, 0.3997918300, validation loss:, 0.5324481308
epoch, 92, time used, 62, seconds, train loss, 0.3994554104, validation loss:, 0.5305375258
epoch, 93, time used, 62, seconds, train loss, 0.3980880296, validation loss:, 0.5309859140
epoch, 94, time used, 63, seconds, train loss, 0.3974699953, validation loss:, 0.5287179826
epoch, 95, time used, 62, seconds, train loss, 0.3995623302, validation loss:, 0.5311985245
epoch, 96, time used, 62, seconds, train loss, 0.3978169501, validation loss:, 0.5324050317
epoch, 97, time used, 62, seconds, train loss, 0.3966348905, validation loss:, 0.5270881493
epoch, 98, time used, 62, seconds, train loss, 0.3946773282, validation loss:, 0.5293822581
epoch, 99, time used, 62, seconds, train loss, 0.3959639248, validation loss:, 0.5283698289
epoch, 100, time used, 62, seconds, train loss, 0.3956573918, validation loss:, 0.5370693022
epoch, 101, time used, 62, seconds, train loss, 0.3932334661, validation loss:, 0.5276693478
epoch, 102, time used, 62, seconds, train loss, 0.3939574118, validation loss:, 0.5281764494
epoch, 103, time used, 62, seconds, train loss, 0.3921301332, validation loss:, 0.5267300675
epoch, 104, time used, 62, seconds, train loss, 0.3916928532, validation loss:, 0.5229323566
epoch, 105, time used, 62, seconds, train loss, 0.3915901062, validation loss:, 0.5340616729
epoch, 106, time used, 62, seconds, train loss, 0.3909866795, validation loss:, 0.5304737000
epoch, 107, time used, 63, seconds, train loss, 0.3906861520, validation loss:, 0.5310880453
epoch, 108, time used, 63, seconds, train loss, 0.3896690404, validation loss:, 0.5236814727
epoch, 109, time used, 62, seconds, train loss, 0.3896254939, validation loss:, 0.5274557490
epoch, 110, time used, 62, seconds, train loss, 0.3891288729, validation loss:, 0.5285447145
epoch, 111, time used, 62, seconds, train loss, 0.3868008942, validation loss:, 0.5262550124
epoch, 112, time used, 62, seconds, train loss, 0.3872070687, validation loss:, 0.5242869138
epoch, 113, time used, 62, seconds, train loss, 0.3878646885, validation loss:, 0.5225083795
epoch, 114, time used, 62, seconds, train loss, 0.3862901655, validation loss:, 0.5211883017
epoch, 115, time used, 62, seconds, train loss, 0.3848673600, validation loss:, 0.5221748400
epoch, 116, time used, 62, seconds, train loss, 0.3856187476, validation loss:, 0.5248847717
epoch, 117, time used, 62, seconds, train loss, 0.3856655746, validation loss:, 0.5207812652
epoch, 118, time used, 62, seconds, train loss, 0.3844791395, validation loss:, 0.5200670500
epoch, 119, time used, 62, seconds, train loss, 0.3847278556, validation loss:, 0.5176541165
epoch, 120, time used, 62, seconds, train loss, 0.3835564665, validation loss:, 0.5223499352
epoch, 121, time used, 62, seconds, train loss, 0.3863272414, validation loss:, 0.5171781754
epoch, 122, time used, 63, seconds, train loss, 0.3838251070, validation loss:, 0.5180550730
epoch, 123, time used, 62, seconds, train loss, 0.3831492268, validation loss:, 0.5152401039
epoch, 124, time used, 63, seconds, train loss, 0.3810587871, validation loss:, 0.5174542829
epoch, 125, time used, 62, seconds, train loss, 0.3802079180, validation loss:, 0.5189849199
epoch, 126, time used, 62, seconds, train loss, 0.3812931117, validation loss:, 0.5220187556
epoch, 127, time used, 62, seconds, train loss, 0.3818965408, validation loss:, 0.5215663244
epoch, 128, time used, 62, seconds, train loss, 0.3819822135, validation loss:, 0.5172431931
epoch, 129, time used, 62, seconds, train loss, 0.3814805397, validation loss:, 0.5180554807
epoch, 130, time used, 62, seconds, train loss, 0.3822156053, validation loss:, 0.5175745768
epoch, 131, time used, 62, seconds, train loss, 0.3782211746, validation loss:, 0.5155946650
epoch, 132, time used, 62, seconds, train loss, 0.3789992011, validation loss:, 0.5157403975
epoch, 133, time used, 62, seconds, train loss, 0.3794050656, validation loss:, 0.5144822521
epoch, 134, time used, 62, seconds, train loss, 0.3777171630, validation loss:, 0.5174141505
epoch, 135, time used, 62, seconds, train loss, 0.3781227467, validation loss:, 0.5136870228
epoch, 136, time used, 62, seconds, train loss, 0.3776666322, validation loss:, 0.5128486780
epoch, 137, time used, 62, seconds, train loss, 0.3774742846, validation loss:, 0.5138767583
epoch, 138, time used, 62, seconds, train loss, 0.3787317512, validation loss:, 0.5159267291
epoch, 139, time used, 62, seconds, train loss, 0.3775390618, validation loss:, 0.5155057648
epoch, 140, time used, 62, seconds, train loss, 0.3765410793, validation loss:, 0.5219967764
epoch, 141, time used, 62, seconds, train loss, 0.3772371712, validation loss:, 0.5154047867
epoch, 142, time used, 62, seconds, train loss, 0.3748184975, validation loss:, 0.5167261807
epoch, 143, time used, 62, seconds, train loss, 0.3768144637, validation loss:, 0.5143585215
epoch, 144, time used, 62, seconds, train loss, 0.3757524569, validation loss:, 0.5132281958
epoch, 145, time used, 62, seconds, train loss, 0.3765940324, validation loss:, 0.5136955092
