epoch, 0, time used, 32, seconds, train loss, 0.509351, validation loss:, 0.350206
epoch, 1, time used, 33, seconds, train loss, 0.311461, validation loss:, 0.284767
epoch, 2, time used, 33, seconds, train loss, 0.275851, validation loss:, 0.269232
epoch, 3, time used, 33, seconds, train loss, 0.264712, validation loss:, 0.263500
epoch, 4, time used, 33, seconds, train loss, 0.259360, validation loss:, 0.263909
epoch, 5, time used, 33, seconds, train loss, 0.256683, validation loss:, 0.261067
epoch, 6, time used, 33, seconds, train loss, 0.255134, validation loss:, 0.258049
epoch, 7, time used, 33, seconds, train loss, 0.254529, validation loss:, 0.256895
epoch, 8, time used, 33, seconds, train loss, 0.254057, validation loss:, 0.256075
epoch, 9, time used, 33, seconds, train loss, 0.253387, validation loss:, 0.255442
epoch, 10, time used, 33, seconds, train loss, 0.252604, validation loss:, 0.255151
epoch, 11, time used, 33, seconds, train loss, 0.252352, validation loss:, 0.254909
epoch, 12, time used, 33, seconds, train loss, 0.251959, validation loss:, 0.254530
epoch, 13, time used, 33, seconds, train loss, 0.251596, validation loss:, 0.254208
epoch, 14, time used, 33, seconds, train loss, 0.251339, validation loss:, 0.254110
epoch, 15, time used, 33, seconds, train loss, 0.251198, validation loss:, 0.253837
epoch, 16, time used, 33, seconds, train loss, 0.251016, validation loss:, 0.253837
epoch, 17, time used, 33, seconds, train loss, 0.250927, validation loss:, 0.253728
epoch, 18, time used, 33, seconds, train loss, 0.250876, validation loss:, 0.253645
epoch, 19, time used, 33, seconds, train loss, 0.250774, validation loss:, 0.253514
epoch, 20, time used, 33, seconds, train loss, 0.250691, validation loss:, 0.253371
epoch, 21, time used, 33, seconds, train loss, 0.250601, validation loss:, 0.253245
epoch, 22, time used, 33, seconds, train loss, 0.250510, validation loss:, 0.253146
epoch, 23, time used, 33, seconds, train loss, 0.250462, validation loss:, 0.253066
epoch, 24, time used, 33, seconds, train loss, 0.250390, validation loss:, 0.253051
epoch, 25, time used, 33, seconds, train loss, 0.250339, validation loss:, 0.252991
epoch, 26, time used, 33, seconds, train loss, 0.250310, validation loss:, 0.253014
epoch, 27, time used, 33, seconds, train loss, 0.250277, validation loss:, 0.252962
epoch, 28, time used, 32, seconds, train loss, 0.250245, validation loss:, 0.252995
epoch, 29, time used, 33, seconds, train loss, 0.250209, validation loss:, 0.252946
epoch, 30, time used, 32, seconds, train loss, 0.250189, validation loss:, 0.252978
epoch, 31, time used, 33, seconds, train loss, 0.250193, validation loss:, 0.252986
epoch, 32, time used, 32, seconds, train loss, 0.250168, validation loss:, 0.252934
epoch, 33, time used, 32, seconds, train loss, 0.250156, validation loss:, 0.253012
epoch, 34, time used, 33, seconds, train loss, 0.250155, validation loss:, 0.252987
epoch, 35, time used, 33, seconds, train loss, 0.250173, validation loss:, 0.252999
epoch, 36, time used, 33, seconds, train loss, 0.250213, validation loss:, 0.253026
epoch, 37, time used, 33, seconds, train loss, 0.250252, validation loss:, 0.252957
epoch, 38, time used, 33, seconds, train loss, 0.250238, validation loss:, 0.252801
epoch, 39, time used, 33, seconds, train loss, 0.250256, validation loss:, 0.252662
epoch, 40, time used, 32, seconds, train loss, 0.250257, validation loss:, 0.252524
epoch, 41, time used, 32, seconds, train loss, 0.250257, validation loss:, 0.252359
epoch, 42, time used, 33, seconds, train loss, 0.250215, validation loss:, 0.252200
epoch, 43, time used, 33, seconds, train loss, 0.250251, validation loss:, 0.252099
epoch, 44, time used, 33, seconds, train loss, 0.250224, validation loss:, 0.252039
epoch, 45, time used, 33, seconds, train loss, 0.250167, validation loss:, 0.252016
epoch, 46, time used, 33, seconds, train loss, 0.250181, validation loss:, 0.252021
epoch, 47, time used, 33, seconds, train loss, 0.250123, validation loss:, 0.252032
epoch, 48, time used, 33, seconds, train loss, 0.250105, validation loss:, 0.252051
epoch, 49, time used, 33, seconds, train loss, 0.250038, validation loss:, 0.252060
epoch, 50, time used, 33, seconds, train loss, 0.250004, validation loss:, 0.252076
epoch, 51, time used, 33, seconds, train loss, 0.249958, validation loss:, 0.252083
epoch, 52, time used, 33, seconds, train loss, 0.249942, validation loss:, 0.252081
epoch, 53, time used, 32, seconds, train loss, 0.249907, validation loss:, 0.252152
epoch, 54, time used, 33, seconds, train loss, 0.249907, validation loss:, 0.252084
